Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S,13C,18O
1325,567.149159,567.1491827884117,567.149635372029,6075357,-9999,246957.4,46.3,-1,-0.7979968408019156,0.8918703357659685,0.9611881249860164,0.9195974514539876,25,0.7058823529411765,0.08823529411764706,N4 S1 O3,de-protonated,0,-9999,C34 H24 O3 N4 S1,34,24,3,4,-9999,1,-9999,N/A
1326,567.185447,567.1854708034466,567.185685792459,5732344,-9999,276409.9,43.59,-1,-0.379045201254932,0.487133596247581,0.7939170211058494,0.6098469661908883,5,1.7083333333333333,0.375,S2 P1 O9,de-protonated,0,-9999,C24 H41 O9 P1 S2,24,41,9,-9999,1,2,-9999,N/A
1326,567.185447,567.1854708034466,567.186020881379,5732344,-9999,276409.9,43.59,-1,-0.9698369003555072,0.42155086125100527,0.7253996187124169,0.5430903642355699,24,0.8,0.05714285714285714,N4 S1 O2,de-protonated,0,-9999,C35 H28 O2 N4 S1,35,28,2,4,-9999,1,-9999,N/A
1327,567.221908,567.2219318185532,567.222071301809,3813395.5,-9999,272976.4,28.44,-1,-0.24590590326178735,0.4945439122277904,0.7871578612348809,0.6115894918306266,4,1.8,0.32,S2 P1 O8,de-protonated,0,-9999,C25 H45 O8 P1 S2,25,45,8,-9999,1,2,-9999,N/A
1327,567.221908,567.2219318185532,567.2224063907289,3813395.5,-9999,272976.4,28.44,-1,-0.8366597834101613,0.44036066829948434,0.719752637322661,0.5521174559087549,23,0.8888888888888888,0.02777777777777777,N4 S1 O1,de-protonated,0,-9999,C36 H32 O1 N4 S1,36,32,1,4,-9999,1,-9999,N/A
1328,567.257976,567.257999833497,567.257454489559,1799726.9,-9999,300473.7,12.54,-1,0.9613693636158316,0.8456070472231356,0,0.5073642283338814,17,1.1111111111111112,0.1111111111111111,S1 O4,de-protonated,0,-9999,C36 H40 O4 S1,36,40,4,-9999,-9999,1,-9999,N/A
1328,567.257976,567.257999833497,567.258456811159,1799726.9,-9999,300473.7,12.54,-1,-0.805589862099666,0.8889132178926066,0,0.533347930735564,3,1.8846153846153848,0.2692307692307692,S2 P1 O7,de-protonated,0,-9999,C26 H49 O7 P1 S2,26,49,7,-9999,1,2,-9999,N/A
1328,567.257976,567.257999833497,567.257587431289,1799726.9,-9999,300473.7,12.54,-1,0.72701047482234,0.9085515450860436,0,0.5451309270516261,4,1.8,0.48,P1 O12,de-protonated,0,-9999,C25 H45 O12 P1,25,45,12,-9999,1,-9999,-9999,N/A
1329,568.116,568.1160241889951,568.116269608829,1854648.4,-9999,261092.4,12.97,-1,-0.4319887443607018,0.9667059494958352,0.9827555963892216,0.9731258082531896,7,1.5714285714285714,0.5238095238095238,13C1 S2 P1 O11,de-protonated,1,1324,C21 H33 O11 P1 S2 13C1,21,33,11,-9999,1,2,1,N/A
1329,568.116,568.1160241889951,568.116405954449,1854648.4,-9999,261092.4,12.97,-1,-0.6719845614021904,0.9213313286295352,0,0.5527987971777212,7,1.4761904761904765,0.6190476190476191,N1 S2 O13,de-protonated,0,-9999,C21 H31 O13 N1 S2,21,31,13,1,-9999,2,-9999,N/A
1329,568.116,568.1160241889951,568.1155365745791,1854648.4,-9999,261092.4,12.97,-1,0.8583014978397445,0.8748788289939564,0,0.5249272973963738,8,1.35,0.9,N1 O18,de-protonated,0,-9999,C20 H27 O18 N1,20,27,18,1,-9999,-9999,-9999,N/A
1329,568.116,568.1160241889951,568.115892890199,1854648.4,-9999,261092.4,12.97,-1,0.23111269675867613,0.9903550805426828,0,0.5942130483256096,25,0.6764705882352942,0.0588235294117647,N3 S2 O2,de-protonated,0,-9999,C34 H23 O2 N3 S2,34,23,2,3,-9999,2,-9999,N/A
1329,568.116,568.1160241889951,568.116025831929,1854648.4,-9999,261092.4,12.97,-1,-0.00289189864736575,0.9999984825316734,0,0.599999089519004,12,1.2173913043478262,0.43478260869565216,N3 S1 P1 O10,de-protonated,0,-9999,C23 H28 O10 N3 P1 S1,23,28,10,3,1,1,-9999,N/A
1330,568.152517,568.1525412041249,568.152655118179,1815252.1,-9999,272436.6,12.66,-1,-0.2004990263478887,0.992732326489702,0.9691545198071077,0.9833012038166642,6,1.681818181818182,0.4545454545454546,13C1 S2 P1 O10,de-protonated,1,1325,C22 H37 O10 P1 S2 13C1,22,37,10,-9999,1,2,1,N/A
1330,568.152517,568.1525412041249,568.153062789959,1815252.1,-9999,272436.6,12.66,-1,-0.9180375294649732,0.858195229183308,0,0.5149171375099848,20,0.875,0.21875,N1 P1 O7,de-protonated,0,-9999,C32 H28 O7 N1 P1,32,28,7,1,1,-9999,-9999,N/A
1330,568.152517,568.1525412041249,568.1527914637991,1815252.1,-9999,272436.6,12.66,-1,-0.44047952938603224,0.9654074138970358,0,0.5792444483382214,6,1.5909090909090908,0.5454545454545454,N1 S2 O12,de-protonated,0,-9999,C22 H35 O12 N1 S2,22,35,12,1,-9999,2,-9999,N/A
1330,568.152517,568.1525412041249,568.152278399549,1815252.1,-9999,272436.6,12.66,-1,0.4625601020357837,0.9619208615132924,0,0.5771525169079754,24,0.7714285714285715,0.02857142857142857,N3 S2 O1,de-protonated,0,-9999,C35 H27 O1 N3 S2,35,27,1,3,-9999,2,-9999,N/A
1330,568.152517,568.1525412041249,568.152411341279,1815252.1,-9999,272436.6,12.66,-1,0.22857043855154,0.9905651045966666,0,0.594339062758,11,1.3333333333333333,0.375,N3 S1 P1 O9,de-protonated,0,-9999,C24 H32 O9 N3 P1 S1,24,32,9,3,1,1,-9999,N/A
1330,568.152517,568.1525412041249,568.1529902070992,1815252.1,-9999,272436.6,12.66,-1,-0.7902853316227966,0.8928613785738617,0.9611881249860164,0.9201920771387236,25,0.7272727272727273,0.09090909090909093,13C1 N4 S1 O3,de-protonated,1,1325,C33 H24 O3 N4 S1 13C1,33,24,3,4,-9999,1,1,N/A
1331,569.055901,569.0559255784167,569.0557938195191,2824580.8,-9999,252115.3,20.62,-1,0.23153950641490417,0.9903195970915456,0,0.5941917582549273,8,1.35,0.65,S2 P1 O13,de-protonated,0,-9999,C20 H27 O13 P1 S2,20,27,13,-9999,1,2,-9999,N/A
1331,569.055901,569.0559255784167,569.0561289084391,2824580.8,-9999,252115.3,20.62,-1,-0.3573110138765488,0.4885502509458735,0.7489023467070351,0.5926910892503382,27,0.4516129032258064,0.1935483870967742,N4 S1 O6,de-protonated,0,-9999,C31 H14 O6 N4 S1,31,14,6,4,-9999,1,-9999,N/A
1331,569.055901,569.0559255784167,569.056261850169,2824580.8,-9999,252115.3,20.62,-1,-0.5909288322562353,0.9386042796618528,0,0.5631625677971116,14,0.95,0.7,N4 P1 O14,de-protonated,0,-9999,C20 H19 O14 N4 P1,20,19,14,4,1,-9999,-9999,N/A
1332,569.071176,569.0712005847455,569.0710499608091,2316688.5,-9999,235468.3,16.61,-1,0.2646838851081326,0.9873686022694104,0,0.5924211613616462,12,1.125,0.4166666666666667,S2 P1 O10,de-protonated,0,-9999,C24 H27 O10 P1 S2,24,27,10,-9999,1,2,-9999,N/A
1332,569.071176,569.0712005847455,569.071385049729,2316688.5,-9999,235468.3,16.61,-1,-0.32415086810322324,0.4905575483990296,0.7253996187124169,0.5844943765243845,31,0.4,0.08571428571428572,N4 S1 O3,de-protonated,0,-9999,C35 H14 O3 N4 S1,35,14,3,4,-9999,1,-9999,N/A
1332,569.071176,569.0712005847455,569.071517991459,2316688.5,-9999,235468.3,16.61,-1,-0.5577624314090244,0.9451151640993998,0,0.5670690984596398,18,0.7916666666666666,0.4583333333333333,N4 P1 O11,de-protonated,0,-9999,C24 H19 O11 N4 P1,24,19,11,4,1,-9999,-9999,N/A
1333,569.092163,569.0921875934409,569.0921793288691,6210976.5,-9999,250235.3,47.36,-1,0.01452237822808822,0.49998086665026126,0.8149093904448103,0.6259522761680809,7,1.4761904761904765,0.5714285714285714,S2 P1 O12,de-protonated,0,-9999,C21 H31 O12 P1 S2,21,31,12,-9999,1,2,-9999,N/A
1333,569.092163,569.0921875934409,569.0916662646189,6210976.5,-9999,250235.3,47.36,-1,0.9160717911792982,0.42937841834355595,0.7311359101322861,0.550081415059048,25,0.6764705882352942,0.02941176470588235,N2 S2 P1 O1,de-protonated,0,-9999,C34 H23 O1 N2 P1 S2,34,23,1,2,1,2,-9999,N/A
1333,569.092163,569.0921875934409,569.0925144177891,6210976.5,-9999,250235.3,47.36,-1,-0.574290365523343,0.4709559718946501,0.7428850341668535,0.5797275968035314,26,0.5625,0.15625,N4 S1 O5,de-protonated,0,-9999,C32 H18 O5 N4 S1,32,18,5,4,-9999,1,-9999,N/A
1333,569.092163,569.0921875934409,569.092647359519,6210976.5,-9999,250235.3,47.36,-1,-0.8078931966264149,0.44415699763698074,0.8149093904448103,0.5924579547601125,13,1.0952380952380951,0.6190476190476191,N4 P1 O13,de-protonated,0,-9999,C21 H23 O13 N4 P1,21,23,13,4,1,-9999,-9999,N/A
1334,569.10741,569.107434599758,569.107435470159,2003372.1,-9999,230707.1,14.14,-1,-0.00152941417957903,0.9999995755720648,0,0.5999997453432389,11,1.24,0.36,S2 P1 O9,de-protonated,0,-9999,C25 H31 O9 P1 S2,25,31,9,-9999,1,2,-9999,N/A
1334,569.10741,569.107434599758,569.1077705590791,2003372.1,-9999,230707.1,14.14,-1,-0.5903263643046218,0.9387254906748308,0,0.5632352944048985,30,0.5,0.05555555555555555,N4 S1 O2,de-protonated,0,-9999,C36 H18 O2 N4 S1,36,18,2,4,-9999,1,-9999,N/A
1334,569.10741,569.107434599758,569.107903500809,2003372.1,-9999,230707.1,14.14,-1,-0.8239229294436673,0.8841078176590454,0,0.5304646905954272,17,0.92,0.4,N4 P1 O10,de-protonated,0,-9999,C25 H23 O10 N4 P1,25,23,10,4,1,-9999,-9999,N/A
1335,569.128608,569.1286326085408,569.1285648382191,5720508.5,-9999,250674.2,43.49,-1,0.1190773507211628,0.4987152352998733,0.8077896627745539,0.6223450062897455,6,1.5909090909090908,0.5,S2 P1 O11,de-protonated,0,-9999,C22 H35 O11 P1 S2,22,35,11,-9999,1,2,-9999,N/A
1335,569.128608,569.1286326085408,569.1288999271391,5720508.5,-9999,250674.2,43.49,-1,-0.469697810654144,0.48038007283943424,0.7369636471990461,0.583013502583279,25,0.6666666666666666,0.12121212121212122,N4 S1 O4,de-protonated,0,-9999,C33 H22 O4 N4 S1,33,22,4,4,-9999,1,-9999,N/A
1335,569.128608,569.1286326085408,569.1290328688691,5720508.5,-9999,250674.2,43.49,-1,-0.7032857317120358,0.4570814555924299,0.8077896627745539,0.5973647384652796,12,1.2272727272727273,0.5454545454545454,N4 P1 O12,de-protonated,0,-9999,C22 H27 O12 N4 P1,22,27,12,4,1,-9999,-9999,N/A
1336,569.14379,569.1438146148311,569.1438209795091,2321352,-9999,263327.5,16.65,-1,-0.01118289928564016,0.999977308786185,0,0.599986385271711,10,1.3461538461538465,0.3076923076923077,S2 P1 O8,de-protonated,0,-9999,C26 H35 O8 P1 S2,26,35,8,-9999,1,2,-9999,N/A
1336,569.14379,569.1438146148311,569.144156068429,2321352,-9999,263327.5,16.65,-1,-0.5999422014108658,0.4683890039678648,0.7141928963326544,0.5667105609137806,29,0.5945945945945946,0.02702702702702703,N4 S1 O1,de-protonated,0,-9999,C37 H22 O1 N4 S1,37,22,1,4,-9999,1,-9999,N/A
1336,569.14379,569.1438146148311,569.144289010159,2321352,-9999,263327.5,16.65,-1,-0.8335238306279873,0.8815587356485796,0,0.5289352413891477,16,1.0384615384615383,0.34615384615384615,N4 P1 O9,de-protonated,0,-9999,C26 H27 O9 N4 P1,26,27,9,4,1,-9999,-9999,N/A
1336,569.14379,569.1438146148311,569.1440176839991,2321352,-9999,263327.5,16.65,-1,-0.35679750946661326,0.9771655172421164,0,0.5862993103452699,2,2.125,0.875,N4 S2 O14,de-protonated,0,-9999,C16 H34 O14 N4 S2,16,34,14,4,-9999,2,-9999,N/A
1337,569.164891,569.1649156235737,569.1649503475691,4969944,-9999,270411.9,37.56,-1,-0.06100866770855807,0.4996624327778411,0.8007932653391622,0.6201147658023696,5,1.6956521739130437,0.43478260869565216,S2 P1 O10,de-protonated,0,-9999,C23 H39 O10 P1 S2,23,39,10,-9999,1,2,-9999,N/A
1337,569.164891,569.1649156235737,569.165285436489,4969944,-9999,270411.9,37.56,-1,-0.6497460837343062,0.4631291289219496,0.731135910132286,0.5703318414060842,24,0.7647058823529411,0.08823529411764706,N4 S1 O3,de-protonated,0,-9999,C34 H26 O3 N4 S1,34,26,3,4,-9999,1,-9999,N/A
1337,569.164891,569.1649156235737,569.165418378219,4969944,-9999,270411.9,37.56,-1,-0.8833190299691688,0.4339946929180812,0.8007932653391622,0.5807141218865136,11,1.3478260869565215,0.4782608695652174,N4 P1 O11,de-protonated,0,-9999,C23 H31 O11 N4 P1,23,31,11,4,1,-9999,-9999,N/A
1338,569.179865,569.1798896297777,569.180206488859,2251235.8,-9999,314781.5,16.1,-1,-0.5566937811302008,0.945319424462064,0,0.5671916546772383,9,1.4444444444444444,0.25925925925925924,S2 P1 O7,de-protonated,0,-9999,C27 H39 O7 P1 S2,27,39,7,-9999,1,2,-9999,N/A
1338,569.179865,569.1798896297777,569.179337108989,2251235.8,-9999,314781.5,16.1,-1,0.9707323380606434,0.8428359378727129,0,0.5057015627236278,10,1.3461538461538465,0.4615384615384616,P1 O12,de-protonated,0,-9999,C26 H35 O12 P1,26,35,12,-9999,1,-9999,-9999,N/A
1338,569.179865,569.1798896297777,569.180403193349,2251235.8,-9999,314781.5,16.1,-1,-0.9022861089767878,0.8626717280898949,0,0.5176030368539369,1,2.235294117647059,0.7647058823529411,N4 S2 O13,de-protonated,0,-9999,C17 H38 O13 N4 S2,17,38,13,4,-9999,2,-9999,N/A
1339,569.201339,569.2013636386748,569.2013358569191,3518452.3,-9999,246296.1,26.1,-1,0.04880831089381613,0.4997839185281904,0.7939170211058493,0.617437159559254,4,1.7916666666666667,0.375,S2 P1 O9,de-protonated,0,-9999,C24 H43 O9 P1 S2,24,43,9,-9999,1,2,-9999,N/A
1339,569.201339,569.2013636386748,569.201670945839,3518452.3,-9999,246296.1,26.1,-1,-0.5398915356733244,0.47424255704153034,0.7253996187124169,0.5747053817098849,23,0.8571428571428571,0.05714285714285714,N4 S1 O2,de-protonated,0,-9999,C35 H30 O2 N4 S1,35,30,2,4,-9999,1,-9999,N/A
1339,569.201339,569.2013636386748,569.2018038875691,3518452.3,-9999,246296.1,26.1,-1,-0.7734495767088226,0.448568362465364,0.7939170211058493,0.5867078259215581,10,1.4583333333333333,0.4166666666666667,N4 P1 O10,de-protonated,0,-9999,C24 H35 O10 N4 P1,24,35,10,4,1,-9999,-9999,N/A
1340,569.237518,569.2375426536647,569.237721366269,2071567.8,-9999,257584,14.68,-1,-0.313950740842112,0.9822744764993012,0,0.5893646858995808,3,1.88,0.32,S2 P1 O8,de-protonated,0,-9999,C25 H47 O8 P1 S2,25,47,8,-9999,1,2,-9999,N/A
1340,569.237518,569.2375426536647,569.2380564551889,2071567.8,-9999,257584,14.68,-1,-0.9026127441664248,0.8625794514004415,0,0.5175476708402649,22,0.9444444444444444,0.02777777777777777,N4 S1 O1,de-protonated,0,-9999,C36 H34 O1 N4 S1,36,34,1,4,-9999,1,-9999,N/A
1341,571.050486,571.050511404817,571.050314515919,2779013.8,-9999,278265.4,20.25,-1,0.344783801028428,0.9786610956907428,0,0.5871966574144457,12,1.0869565217391304,0.4782608695652174,S2 P1 O11,de-protonated,0,-9999,C23 H25 O11 P1 S2,23,25,11,-9999,1,2,-9999,N/A
1341,571.050486,571.050511404817,571.0506496048391,2779013.8,-9999,278265.4,20.25,-1,-0.24201009523147063,0.49471451111431025,0.7311359101322861,0.5892830707215005,31,0.35294117647058826,0.1176470588235294,N4 S1 O4,de-protonated,0,-9999,C34 H12 O4 N4 S1,34,12,4,4,-9999,1,-9999,N/A
1341,571.050486,571.050511404817,571.050782546569,2779013.8,-9999,278265.4,20.25,-1,-0.4748119787420643,0.959918440574879,0,0.5759510643449274,18,0.7391304347826086,0.5217391304347826,N4 P1 O12,de-protonated,0,-9999,C23 H17 O12 N4 P1,23,17,12,4,1,-9999,-9999,N/A
1342,571.071677,571.071702413597,571.0714438839791,3094422.3,-9999,253150.2,22.74,-1,0.452709762786683,0.9634957463472212,0,0.5780974478083327,7,1.45,0.65,S2 P1 O13,de-protonated,0,-9999,C20 H29 O13 P1 S2,20,29,13,-9999,1,2,-9999,N/A
1342,571.071677,571.071702413597,571.0717789728991,3094422.3,-9999,253150.2,22.74,-1,-0.13406248552359257,0.49837208991676946,0.7489023467070351,0.5985841926328758,26,0.5161290322580645,0.1935483870967742,N4 S1 O6,de-protonated,0,-9999,C31 H16 O6 N4 S1,31,16,6,4,-9999,1,-9999,N/A
1342,571.071677,571.071702413597,571.071911914629,3094422.3,-9999,253150.2,22.74,-1,-0.36685578061329305,0.9758758161012604,0,0.5855254896607562,13,1.05,0.7,N4 P1 O14,de-protonated,0,-9999,C20 H21 O14 N4 P1,20,21,14,4,1,-9999,-9999,N/A
1343,571.086218,571.0862434196216,571.085697703669,2989473.5,-9999,214501.5,21.91,-1,0.9555762905990972,0.4236563268721826,0.731135910132286,0.546648160176224,25,0.5882352941176471,0.2058823529411765,S1 O7,de-protonated,0,-9999,C34 H20 O7 S1,34,20,7,-9999,-9999,1,-9999,N/A
1343,571.086218,571.0862434196216,571.0867000252691,2989473.5,-9999,214501.5,21.91,-1,-0.799538226847077,0.8904813347217433,0,0.534288800833046,11,1.2083333333333333,0.4166666666666667,S2 P1 O10,de-protonated,0,-9999,C24 H29 O10 P1 S2,24,29,10,-9999,1,2,-9999,N/A
1343,571.086218,571.0862434196216,571.085830645399,2989473.5,-9999,214501.5,21.91,-1,0.7227884153865541,0.9095612087034766,0,0.5457367252220859,12,1.0869565217391304,0.6521739130434783,P1 O15,de-protonated,0,-9999,C23 H25 O15 P1,23,25,15,-9999,1,-9999,-9999,N/A
1344,571.10792,571.1079454286132,571.1078293933291,4485042.5,-9999,235168.3,33.72,-1,0.20317578949281517,0.4962688537937619,0.8149093904448101,0.6237250684541813,6,1.5714285714285714,0.5714285714285714,S2 P1 O12,de-protonated,0,-9999,C21 H33 O12 P1 S2,21,33,12,-9999,1,2,-9999,N/A
1344,571.10792,571.1079454286132,571.108164482249,4485042.5,-9999,235168.3,33.72,-1,-0.3835589287343403,0.4868294371719793,0.7428850341668535,0.5892516759699289,25,0.625,0.15625,N4 S1 O5,de-protonated,0,-9999,C32 H20 O5 N4 S1,32,20,5,4,-9999,1,-9999,N/A
1344,571.10792,571.1079454286132,571.108297423979,4485042.5,-9999,235168.3,33.72,-1,-0.6163373346034579,0.46669730374900953,0.8149093904448101,0.6059821384273298,12,1.1904761904761905,0.6190476190476191,N4 P1 O13,de-protonated,0,-9999,C21 H25 O13 N4 P1,21,25,13,4,1,-9999,-9999,N/A
1345,571.123286,571.1233114349797,571.123085534619,3192766.3,-9999,244421.3,23.52,-1,0.39553708538219073,0.4860057847387877,0.787157861234881,0.606466615337225,10,1.32,0.36,S2 P1 O9,de-protonated,0,-9999,C25 H33 O9 P1 S2,25,33,9,-9999,1,2,-9999,N/A
1345,571.123286,571.1233114349797,571.123420623539,3192766.3,-9999,244421.3,23.52,-1,-0.1911820727477697,0.49669494396125574,0.719752637322661,0.5859180213058179,29,0.5555555555555556,0.05555555555555555,N4 S1 O2,de-protonated,0,-9999,C36 H20 O2 N4 S1,36,20,2,4,-9999,1,-9999,N/A
1345,571.123286,571.1233114349797,571.123553565269,3192766.3,-9999,244421.3,23.52,-1,-0.4239543053023476,0.4839564919384715,0.7871578612348809,0.6052370396570352,16,1,0.4,N4 P1 O10,de-protonated,0,-9999,C25 H25 O10 N4 P1,25,25,10,4,1,-9999,-9999,N/A
1346,571.144213,571.1442384436502,571.144214902679,3690958.5,-9999,238126.3,27.45,-1,0.04121721036762826,0.49984589593772194,0.8077896627745539,0.6230234026724548,5,1.681818181818182,0.5,S2 P1 O11,de-protonated,0,-9999,C22 H37 O11 P1 S2,22,37,11,-9999,1,2,-9999,N/A
1346,571.144213,571.1442384436502,571.1445499915991,3690958.5,-9999,238126.3,27.45,-1,-0.5454800345356058,0.4737208952948519,0.7369636471990461,0.5790179960565296,24,0.7272727272727273,0.12121212121212122,N4 S1 O4,de-protonated,0,-9999,C33 H24 O4 N4 S1,33,24,4,4,-9999,1,-9999,N/A
1346,571.144213,571.1442384436502,571.1446829333291,3690958.5,-9999,238126.3,27.45,-1,-0.7782435732665202,0.4479633100983047,0.8077896627745539,0.5918938511688043,11,1.318181818181818,0.5454545454545454,N4 P1 O12,de-protonated,0,-9999,C22 H29 O12 N4 P1,22,29,12,4,1,-9999,-9999,N/A
1347,571.159662,571.159687450051,571.159471043969,3315674.5,-9999,269487.5,24.49,-1,0.3788890721224238,0.4871440560159267,0.7805128205128198,0.604491561814684,9,1.4230769230769231,0.3076923076923077,S2 P1 O8,de-protonated,0,-9999,C26 H37 O8 P1 S2,26,37,8,-9999,1,2,-9999,N/A
1347,571.159662,571.159687450051,571.1598061328889,3315674.5,-9999,269487.5,24.49,-1,-0.20779269932969924,0.4960980269932769,0.7141928963326544,0.5833359747290279,28,0.6486486486486487,0.02702702702702703,N4 S1 O1,de-protonated,0,-9999,C37 H24 O1 N4 S1,37,24,1,4,-9999,1,-9999,N/A
1347,571.159662,571.159687450051,571.159939074619,3315674.5,-9999,269487.5,24.49,-1,-0.4405500995575975,0.4826982613740704,0.7805128205128198,0.6018240850295702,15,1.1153846153846154,0.34615384615384615,N4 P1 O9,de-protonated,0,-9999,C26 H29 O9 N4 P1,26,29,9,4,1,-9999,-9999,N/A
1347,571.159662,571.159687450051,571.159667748459,3315674.5,-9999,269487.5,24.49,-1,0.03449401826118736,0.999784128889274,0,0.5998704773335644,1,2.25,0.875,N4 S2 O14,de-protonated,0,-9999,C16 H36 O14 N4 S2,16,36,14,4,-9999,2,-9999,N/A
1348,571.180656,571.1806814587493,571.1806004120291,3178986.8,-9999,241264.1,23.41,-1,0.14189333485556063,0.9963534281826428,0,0.5978120569095857,4,1.7826086956521738,0.43478260869565216,S2 P1 O10,de-protonated,0,-9999,C23 H41 O10 P1 S2,23,41,10,-9999,1,2,-9999,N/A
1348,571.180656,571.1806814587493,571.180935500949,3178986.8,-9999,241264.1,23.41,-1,-0.4447665947791042,0.482371423214957,0.7311359101322861,0.5818772179818886,23,0.8235294117647058,0.08823529411764706,N4 S1 O3,de-protonated,0,-9999,C34 H28 O3 N4 S1,34,28,3,4,-9999,1,-9999,N/A
1348,571.180656,571.1806814587493,571.181068442679,3178986.8,-9999,241264.1,23.41,-1,-0.6775153293938405,0.9200844220564328,0,0.5520506532338597,10,1.434782608695652,0.4782608695652174,N4 P1 O11,de-protonated,0,-9999,C23 H33 O11 N4 P1,23,33,11,4,1,-9999,-9999,N/A
1349,571.196,571.1960254651067,571.195856553319,2655734.8,-9999,249286.1,19.28,-1,0.29571605911399634,0.9842579002958614,0,0.5905547401775167,8,1.5185185185185186,0.25925925925925924,S2 P1 O7,de-protonated,0,-9999,C27 H41 O7 P1 S2,27,41,7,-9999,1,2,-9999,N/A
1349,571.196,571.1960254651067,571.196324583969,2655734.8,-9999,249286.1,19.28,-1,-0.5236708457045671,0.9514588099719248,0,0.5708752859831548,14,1.2222222222222223,0.2962962962962963,N4 P1 O8,de-protonated,0,-9999,C27 H33 O8 N4 P1,27,33,8,4,1,-9999,-9999,N/A
1349,571.196,571.1960254651067,571.196053257809,2655734.8,-9999,249286.1,19.28,-1,-0.04865702794637385,0.9995705113362606,0,0.5997423068017563,0,2.3529411764705883,0.7647058823529411,N4 S2 O13,de-protonated,0,-9999,C17 H40 O13 N4 S2,17,40,13,4,-9999,2,-9999,N/A
1350,571.217085,571.2171104738427,571.216985921379,1866247.1,-9999,287824.5,13.04,-1,0.21804754898194212,0.9914101757221612,0,0.5948461054332966,3,1.875,0.375,S2 P1 O9,de-protonated,0,-9999,C24 H45 O9 P1 S2,24,45,9,-9999,1,2,-9999,N/A
1350,571.217085,571.2171104738427,571.2173210102991,1866247.1,-9999,287824.5,13.04,-1,-0.3685750565489818,0.9756519512110756,0,0.5853911707266453,22,0.9142857142857144,0.05714285714285714,N4 S1 O2,de-protonated,0,-9999,C35 H32 O2 N4 S1,35,32,2,4,-9999,1,-9999,N/A
