Index,Mass,Calibrated_Mass,Calculated_Mass,Peak_Height,Peak_Area,Resolving_Power,S_N,Ion_Charge,Error_ppm,Error_Score,Isotopologue_Similarity,Confidence_Score,DBE,HtoC_ratio,OtoC_ratio,Heteroatom_Class,Ion_Type,Is_Isotopologue,Mono_Isotopic_Index,Molecular_Formula,C,H,O,N,P,S
347,457.041332,457.0413310745427,457.0417386910891,1175401.5,-9999,372584.2,12.18,-1,-0.8918584713169896,0.8656051877082321,0,0.5193631126249393,19,0.625,0.16666666666666666,N2 S1 P1 O4,de-protonated,0,N/A,C24 H15 O4 N2 P1 S1,24,15,4,2,1,1
347,457.041332,457.0413310745427,457.0410872424091,1175401.5,-9999,372584.2,12.18,-1,0.5335015612643745,0.9496662844492836,0,0.5697997706695701,10,1.1875,0.375,N4 S2 P1 O6,de-protonated,0,N/A,C16 H19 O6 N4 P1 S2,16,19,6,4,1,2
348,457.062421,457.0624200745144,457.062378801799,1390704.3,-9999,310658.5,14.73,-1,0.09029996168491092,0.998521546328045,0,0.599112927796827,10,1,0.7777777777777778,O14,de-protonated,0,N/A,C18 H18 O14,18,18,14,-9999,-9999,-9999
348,457.062421,457.0624200745144,457.0628680591491,1390704.3,-9999,310658.5,14.73,-1,-0.9801378891712856,0.8400344629968718,0,0.5040206777981231,14,0.9047619047619048,0.2857142857142857,N2 S1 P1 O6,de-protonated,0,N/A,C21 H19 O6 N2 P1 S1,21,19,6,2,1,1
348,457.062421,457.0624200745144,457.0622166104691,1390704.3,-9999,310658.5,14.73,-1,0.4451561251194387,0.9646821664649048,0,0.5788092998789429,5,1.7692307692307692,0.6153846153846154,N4 S2 P1 O8,de-protonated,0,N/A,C13 H23 O8 N4 P1 S2,13,23,8,4,1,2
349,457.0776,457.077599074494,457.0776349430891,1349237.1,-9999,493170,14.24,-1,-0.07847374789160501,0.9988832396047254,0,0.5993299437628352,14,0.8181818181818182,0.5,O11,de-protonated,0,N/A,C22 H18 O11,22,18,11,-9999,-9999,-9999
349,457.0776,457.077599074494,457.07747275175905,1349237.1,-9999,493170,14.24,-1,0.2763705115378463,0.9862364258113336,0,0.5917418554868001,9,1.3529411764705883,0.29411764705882354,N4 S2 P1 O5,de-protonated,0,N/A,C17 H23 O5 N4 P1 S2,17,23,5,4,1,2
350,457.098792,457.0987910744656,457.09876431114907,2099324,-9999,339209.2,23.14,-1,0.05855040220557851,0.999378160181454,0,0.5996268961088723,9,1.1578947368421053,0.6842105263157895,O13,de-protonated,0,N/A,C19 H22 O13,19,22,13,-9999,-9999,-9999
350,457.098792,457.0987910744656,457.0986021198191,2099324,-9999,339209.2,23.14,-1,0.413378307466277,0.969469517376088,0,0.5816817104256528,4,1.9285714285714288,0.5,N4 S2 P1 O7,de-protonated,0,N/A,C14 H27 O7 N4 P1 S2,14,27,7,4,1,2
351,457.135135,457.1351340744168,457.13514982049907,2160775.8,-9999,399093.5,23.87,-1,-0.03444513573189112,0.9997847402250588,0,0.5998708441350352,8,1.3,0.6,O12,de-protonated,0,N/A,C20 H26 O12,20,26,12,-9999,-9999,-9999
351,457.135135,457.1351340744168,457.1349876291691,2160775.8,-9999,399093.5,23.87,-1,0.320354494123327,0.9815507748872512,0,0.5889304649323508,3,2.066666666666667,0.4,N4 S2 P1 O6,de-protonated,0,N/A,C15 H31 O6 N4 P1 S2,15,31,6,4,1,2
352,457.171623,457.1716220743678,457.17153532984906,1372819.6,-9999,419741.7,14.52,-1,0.1897417315734512,0.99348878846412,0,0.5960932730784719,7,1.4285714285714286,0.5238095238095238,O11,de-protonated,0,N/A,C21 H30 O11,21,30,11,-9999,-9999,-9999
352,457.171623,457.1716220743678,457.17202458719913,1372819.6,-9999,419741.7,14.52,-1,-0.8804406430865849,0.8687893248240947,0,0.5212735948944568,11,1.2916666666666667,0.125,N2 S1 P1 O3,de-protonated,0,N/A,C24 H31 O3 N2 P1 S1,24,31,3,2,1,1
352,457.171623,457.1716220743678,457.17137313851913,1372819.6,-9999,419741.7,14.52,-1,0.544513202926884,0.9476229757115164,0,0.56857378542691,2,2.1875,0.3125,N4 S2 P1 O5,de-protonated,0,N/A,C16 H35 O5 N4 P1 S2,16,35,5,4,1,2
353,459.020475,459.02047407188536,459.0205139888491,1195245.5,-9999,509780.5,12.4,-1,-0.08696117602236088,0.9986287813537847,0,0.5991772688122708,15,0.6,0.65,O13,de-protonated,0,N/A,C20 H12 O13,20,12,13,-9999,-9999,-9999
353,459.020475,459.02047407188536,459.0203517975191,1195245.5,-9999,509780.5,12.4,-1,0.26638114366327603,0.9872071317147096,0,0.5923242790288257,10,1.1333333333333333,0.4666666666666667,N4 S2 P1 O7,de-protonated,0,N/A,C15 H17 O7 N4 P1 S2,15,17,7,4,1,2
354,459.056853,459.05685207183654,459.0568994981991,1618169.4,-9999,410087.3,17.42,-1,-0.10331260150909508,0.9980651827790664,0,0.5988391096674398,14,0.7619047619047619,0.5714285714285714,O12,de-protonated,0,N/A,C21 H16 O12,21,16,12,-9999,-9999,-9999
354,459.056853,459.05685207183654,459.05673730686914,1618169.4,-9999,410087.3,17.42,-1,0.2500017058457459,0.9887233656520376,0,0.5932340193912226,9,1.3125,0.375,N4 S2 P1 O6,de-protonated,0,N/A,C16 H21 O6 N4 P1 S2,16,21,6,4,1,2
355,459.078162,459.078161071808,459.0780288662591,1363968.3,-9999,373882.3,14.41,-1,0.2879805622726777,0.985064607704679,0,0.5910387646228074,9,1.1111111111111112,0.7777777777777778,O14,de-protonated,0,N/A,C18 H20 O14,18,20,14,-9999,-9999,-9999
355,459.078162,459.078161071808,459.0785181236091,1363968.3,-9999,373882.3,14.41,-1,-0.7777575883770914,0.8960495589336145,0,0.5376297353601687,13,1,0.2857142857142857,N2 S1 P1 O6,de-protonated,0,N/A,C21 H21 O6 N2 P1 S1,21,21,6,2,1,1
355,459.078162,459.078161071808,459.0778666749291,1363968.3,-9999,373882.3,14.41,-1,0.6412787464654666,0.9280973274240858,0,0.5568583964544515,4,1.9230769230769231,0.6153846153846154,N4 S2 P1 O8,de-protonated,0,N/A,C13 H25 O8 N4 P1 S2,13,25,8,4,1,2
356,459.093279,459.09327807178767,459.093285007549,1635077.3,-9999,422010.1,17.62,-1,-0.01510752091503213,0.9999585875195544,0,0.5999751525117326,13,0.9090909090909092,0.5,O11,de-protonated,0,N/A,C22 H20 O11,22,20,11,-9999,-9999,-9999
356,459.093279,459.09327807178767,459.0931228162191,1635077.3,-9999,422010.1,17.62,-1,0.33817881573527675,0.9794624649683176,0,0.5876774789809905,8,1.4705882352941178,0.29411764705882354,N4 S2 P1 O5,de-protonated,0,N/A,C17 H25 O5 N4 P1 S2,17,25,5,4,1,2
357,459.114412,459.1144110717593,459.1144143756091,1318668.3,-9999,429783.3,13.87,-1,-0.00719613603270538,0.9999906038375466,0,0.5999943623025279,8,1.263157894736842,0.6842105263157895,O13,de-protonated,0,N/A,C19 H24 O13,19,24,13,-9999,-9999,-9999
357,459.114412,459.1144110717593,459.11425218427905,1318668.3,-9999,429783.3,13.87,-1,0.3460739445832925,0.9785028333069622,0,0.5871016999841773,3,2.0714285714285716,0.5,N4 S2 P1 O7,de-protonated,0,N/A,C14 H29 O7 N4 P1 S2,14,29,7,4,1,2
358,459.129649,459.1296480717388,459.12967051689907,1317649.3,-9999,387395.3,13.86,-1,-0.04888632056729791,0.9995664548115946,0,0.5997398728869567,12,1.0434782608695652,0.43478260869565216,O10,de-protonated,0,N/A,C23 H24 O10,23,24,10,-9999,-9999,-9999
358,459.129649,459.1296480717388,459.129508325569,1317649.3,-9999,387395.3,13.86,-1,0.3043720067199506,0.9833306698136912,0,0.5899984018882147,7,1.6111111111111112,0.2222222222222222,N4 S2 P1 O4,de-protonated,0,N/A,C18 H29 O4 N4 P1 S2,18,29,4,4,1,2
359,459.15084,459.1508390717104,459.1507998849591,1243416.1,-9999,468687.7,12.97,-1,0.08534614616844488,0.9986792071958656,0,0.5992075243175193,7,1.4,0.6,O12,de-protonated,0,N/A,C20 H28 O12,20,28,12,-9999,-9999,-9999
359,459.15084,459.1508390717104,459.1512891423091,1243416.1,-9999,468687.7,12.97,-1,-0.980222879417094,0.8400090679244763,0,0.5040054407546858,11,1.2608695652173914,0.17391304347826086,N2 S1 P1 O4,de-protonated,0,N/A,C23 H29 O4 N2 P1 S1,23,29,4,2,1,1
359,459.15084,459.1508390717104,459.1506376936291,1243416.1,-9999,468687.7,12.97,-1,0.4385882643728616,0.9656986899115538,0,0.5794192139469323,2,2.2,0.4,N4 S2 P1 O6,de-protonated,0,N/A,C15 H33 O6 N4 P1 S2,15,33,6,4,1,2
360,459.166003,459.16600207169,459.1660560262491,1369373.1,-9999,490374.4,14.47,-1,-0.11750554818419444,0.9974977732933324,0,0.5984986639759995,11,1.1666666666666667,0.375,O9,de-protonated,0,N/A,C24 H28 O9,24,28,9,-9999,-9999,-9999
360,459.166003,459.16600207169,459.16589383491913,1369373.1,-9999,490374.4,14.47,-1,0.23572476162477343,0.9899682497535224,0,0.5939809498521134,6,1.736842105263158,0.15789473684210523,N4 S2 P1 O3,de-protonated,0,N/A,C19 H33 O3 N4 P1 S2,19,33,3,4,1,2
361,461.036187,461.036186069179,461.03616405330905,1732486.3,-9999,415004.7,18.77,-1,0.04775302169643807,0.9995863188816372,0,0.5997517913289823,14,0.7,0.65,O13,de-protonated,0,N/A,C20 H14 O13,20,14,13,-9999,-9999,-9999
361,461.036187,461.036186069179,461.0360018619791,1732486.3,-9999,415004.7,18.77,-1,0.39955057552009665,0.9714489215151872,0,0.5828693529091123,9,1.2666666666666666,0.4666666666666667,N4 S2 P1 O7,de-protonated,0,N/A,C15 H19 O7 N4 P1 S2,15,19,7,4,1,2
362,461.072547,461.07254606913017,461.0725495626591,1792402.4,-9999,342392.8,19.48,-1,-0.00757696145579247,0.9999895830225938,0,0.5999937498135562,13,0.8571428571428571,0.5714285714285714,O12,de-protonated,0,N/A,C21 H18 O12,21,18,12,-9999,-9999,-9999
362,461.072547,461.07254606913017,461.07238737132906,1792402.4,-9999,342392.8,19.48,-1,0.34419281106087074,0.9787334037631292,0,0.5872400422578775,8,1.4375,0.375,N4 S2 P1 O6,de-protonated,0,N/A,C16 H23 O6 N4 P1 S2,16,23,6,4,1,2
363,461.108798,461.1087970690815,461.1089350720091,1742750.4,-9999,359996.9,18.89,-1,-0.29928486980564445,0.983878742290972,0,0.5903272453745831,12,1,0.5,O11,de-protonated,0,N/A,C22 H22 O11,22,22,11,-9999,-9999,-9999
363,461.108798,461.1087970690815,461.1087728806791,1742750.4,-9999,359996.9,18.89,-1,0.05245704227452405,0.9995008247883368,0,0.599700494873002,7,1.588235294117647,0.29411764705882354,N4 S2 P1 O5,de-protonated,0,N/A,C17 H27 O5 N4 P1 S2,17,27,5,4,1,2
364,461.145253,461.1452520690326,461.14532058135904,1822122.5,-9999,419734.1,19.83,-1,-0.1485699266117424,0.9960028887570864,0,0.5976017332542518,11,1.1304347826086956,0.43478260869565216,O10,de-protonated,0,N/A,C23 H26 O10,23,26,10,-9999,-9999,-9999
364,461.145253,461.1452520690326,461.14515839002905,1822122.5,-9999,419734.1,19.83,-1,0.20314428515814145,0.9925400129538204,0,0.5955240077722923,6,1.7222222222222223,0.2222222222222222,N4 S2 P1 O4,de-protonated,0,N/A,C18 H31 O4 N4 P1 S2,18,31,4,4,1,2
365,461.181826,461.1818250689834,461.18170609070904,1269174.8,-9999,381147.8,13.27,-1,0.25798567648665743,0.9879960202614836,0,0.5927976121568901,10,1.25,0.375,O9,de-protonated,0,N/A,C24 H30 O9,24,30,9,-9999,-9999,-9999
365,461.181826,461.1818250689834,461.1821953480591,1269174.8,-9999,381147.8,13.27,-1,-0.8028910902767884,0.8896136504588071,0,0.5337681902752842,14,1.148148148148148,0.03703703703703703,N2 S1 P1 O1,de-protonated,0,N/A,C27 H31 O1 N2 P1 S1,27,31,1,2,1,1
365,461.181826,461.1818250689834,461.1815438993792,1269174.8,-9999,381147.8,13.27,-1,0.6096722820463574,0.9347795717807604,0,0.5608677430684562,5,1.8421052631578947,0.15789473684210523,N4 S2 P1 O3,de-protonated,0,N/A,C19 H35 O3 N4 P1 S2,19,35,3,4,1,2
366,463.051787,463.05178606647274,463.0518141177691,2330152.5,-9999,410692.6,25.85,-1,-0.0605791738305276,0.9993343346775568,0,0.599600600806534,13,0.8,0.65,O13,de-protonated,0,N/A,C20 H16 O13,20,16,13,-9999,-9999,-9999
366,463.051787,463.05178606647274,463.0516519264391,2330152.5,-9999,410692.6,25.85,-1,0.2896869777626579,0.9848884334452468,0,0.590933060067148,8,1.4,0.4666666666666667,N4 S2 P1 O7,de-protonated,0,N/A,C15 H21 O7 N4 P1 S2,15,21,7,4,1,2
367,463.088239,463.0882380664238,463.0881996271191,2423860.8,-9999,335947.5,26.96,-1,0.08300644401645761,0.9987505870626626,0,0.5992503522375976,12,0.9523809523809524,0.5714285714285714,O12,de-protonated,0,N/A,C21 H20 O12,21,20,12,-9999,-9999,-9999
367,463.088239,463.0882380664238,463.0886888844691,2423860.8,-9999,335947.5,26.96,-1,-0.9735026056896932,0.842012643501265,0,0.505207586100759,16,0.875,0.16666666666666666,N2 S1 P1 O4,de-protonated,0,N/A,C24 H21 O4 N2 P1 S1,24,21,4,2,1,1
367,463.088239,463.0882380664238,463.0880374357891,2423860.8,-9999,335947.5,26.96,-1,0.4332451250940615,0.966515289241391,0,0.5799091735448345,7,1.5625,0.375,N4 S2 P1 O6,de-protonated,0,N/A,C16 H25 O6 N4 P1 S2,16,25,6,4,1,2
368,463.124613,463.124612066375,463.1245851364691,2495041,-9999,375417,27.81,-1,0.05814829697757227,0.9993866694311202,0,0.5996320016586721,11,1.0909090909090908,0.5,O11,de-protonated,0,N/A,C22 H24 O11,22,24,11,-9999,-9999,-9999
368,463.124613,463.124612066375,463.12507439381915,2495041,-9999,375417,27.81,-1,-0.9982777217565576,0.8345820534068001,0,0.5007492320440801,15,1,0.12,N2 S1 P1 O3,de-protonated,0,N/A,C25 H25 O3 N2 P1 S1,25,25,3,2,1,1
368,463.124613,463.124612066375,463.12442294513903,2495041,-9999,375417,27.81,-1,0.4083594528651711,0.970195269561204,0,0.5821171617367223,6,1.7058823529411764,0.29411764705882354,N4 S2 P1 O5,de-protonated,0,N/A,C17 H29 O5 N4 P1 S2,17,29,5,4,1,2
369,463.161012,463.1610110663261,463.1609706458191,2196045.3,-9999,325720,24.26,-1,0.0872709697273281,0.9986190009529512,0,0.5991714005717707,10,1.2173913043478262,0.43478260869565216,O10,de-protonated,0,N/A,C23 H28 O10,23,28,10,-9999,-9999,-9999
369,463.161012,463.1610110663261,463.16145990316915,2196045.3,-9999,325720,24.26,-1,-0.969072087979974,0.8433286068648165,0,0.5059971641188898,14,1.1153846153846154,0.07692307692307693,N2 S1 P1 O2,de-protonated,0,N/A,C26 H29 O2 N2 P1 S1,26,29,2,2,1,1
369,463.161012,463.1610110663261,463.1608084544891,2196045.3,-9999,325720,24.26,-1,0.437454623407372,0.9658727244718812,0,0.5795236346831287,5,1.8333333333333333,0.2222222222222222,N4 S2 P1 O4,de-protonated,0,N/A,C18 H33 O4 N4 P1 S2,18,33,4,4,1,2
370,463.197376,463.1973750662773,463.1973561551691,1582681.5,-9999,370950,16.98,-1,0.04082732330466917,0.9996975943025154,0,0.5998185565815092,9,1.3333333333333333,0.375,O9,de-protonated,0,N/A,C24 H32 O9,24,32,9,-9999,-9999,-9999
370,463.197376,463.1973750662773,463.1971939638391,1582681.5,-9999,370950,16.98,-1,0.39098345276062857,0.97264344923595,0,0.5835860695415701,4,1.9473684210526316,0.15789473684210523,N4 S2 P1 O3,de-protonated,0,N/A,C19 H37 O3 N4 P1 S2,19,37,3,4,1,2
371,465.031166,465.0311650638151,465.0310786728791,1278407.6,-9999,351995.7,13.37,-1,0.18577454265819113,0.9937573767964656,0,0.5962544260778794,13,0.7368421052631579,0.7368421052631579,O14,de-protonated,0,N/A,C19 H14 O14,19,14,14,-9999,-9999,-9999
371,465.031166,465.0311650638151,465.03156793022913,1278407.6,-9999,351995.7,13.37,-1,-0.8663205722619448,0.8726861496718363,0,0.5236116898031018,17,0.6818181818181818,0.2727272727272727,N2 S1 P1 O6,de-protonated,0,N/A,C22 H15 O6 N2 P1 S1,22,15,6,2,1,1
371,465.031166,465.0311650638151,465.0309164815491,1278407.6,-9999,351995.7,13.37,-1,0.5345499775251258,0.9494733513738942,0,0.5696840108243365,8,1.3571428571428572,0.5714285714285714,N4 S2 P1 O8,de-protonated,0,N/A,C14 H19 O8 N4 P1 S2,14,19,8,4,1,2
372,465.067574,465.0675730637662,465.0674641822291,2669268,-9999,347361.3,29.87,-1,0.23411987605930212,0.9901037072830238,0,0.5940622243698143,12,0.9,0.65,O13,de-protonated,0,N/A,C20 H18 O13,20,18,13,-9999,-9999,-9999
372,465.067574,465.0675730637662,465.067953439579,2669268,-9999,347361.3,29.87,-1,-0.8178929768604278,0.8856974165348528,0,0.5314184499209117,16,0.8260869565217391,0.21739130434782608,N2 S1 P1 O5,de-protonated,0,N/A,C23 H19 O5 N2 P1 S1,23,19,5,2,1,1
372,465.067574,465.0675730637662,465.06730199089907,2669268,-9999,347361.3,29.87,-1,0.5828680407359766,0.9402170771980723,0,0.5641302463188435,7,1.5333333333333334,0.4666666666666667,N4 S2 P1 O7,de-protonated,0,N/A,C15 H23 O7 N4 P1 S2,15,23,7,4,1,2
373,465.103783,465.1037820637176,465.1038496915791,2990304.5,-9999,350959.2,33.68,-1,-0.14540378783820795,0.9961711133732248,0,0.5977026680239348,11,1.0476190476190477,0.5714285714285714,O12,de-protonated,0,N/A,C21 H22 O12,21,22,12,-9999,-9999,-9999
373,465.103783,465.1037820637176,465.1033366273291,2990304.5,-9999,350959.2,33.68,-1,0.9577148849578648,0.4233419027909124,0.7311359101322861,0.5464595057274618,29,0.4117647058823529,0.02941176470588235,N2 O1,de-protonated,0,N/A,C34 H14 O1 N2,34,14,1,2,-9999,-9999
373,465.103783,465.1037820637176,465.1036875002491,2990304.5,-9999,350959.2,33.68,-1,0.20331696146370049,0.9925273728401434,0,0.595516423704086,6,1.6875,0.375,N4 S2 P1 O6,de-protonated,0,N/A,C16 H27 O6 N4 P1 S2,16,27,6,4,1,2
374,465.140224,465.14022306366866,465.14023520092906,3223788.8,-9999,373388.1,36.45,-1,-0.02609376587957547,0.9998764620120202,0,0.5999258772072121,10,1.181818181818182,0.5,O11,de-protonated,0,N/A,C22 H26 O11,22,26,11,-9999,-9999,-9999
374,465.140224,465.14022306366866,465.14007300959906,3223788.8,-9999,373388.1,36.45,-1,0.32259974639897543,0.9812937027958256,0,0.5887762216774953,5,1.8235294117647056,0.29411764705882354,N4 S2 P1 O5,de-protonated,0,N/A,C17 H31 O5 N4 P1 S2,17,31,5,4,1,2
375,465.176599,465.17659806361985,465.17662071027905,2508025.3,-9999,408108.9,27.95,-1,-0.04868400129256172,0.999570035126908,0,0.5997420210761448,9,1.3043478260869563,0.43478260869565216,O10,de-protonated,0,N/A,C23 H30 O10,23,30,10,-9999,-9999,-9999
375,465.176599,465.17659806361985,465.1764585189491,2508025.3,-9999,408108.9,27.95,-1,0.2999822286254943,0.9838041393974716,0,0.590282483638483,4,1.9444444444444444,0.2222222222222222,N4 S2 P1 O4,de-protonated,0,N/A,C18 H35 O4 N4 P1 S2,18,35,4,4,1,2
376,465.212895,465.2128940635711,465.2130062196291,1334789.6,-9999,355903.3,14.03,-1,-0.2410853877276999,0.989509225749397,0,0.5937055354496382,8,1.4166666666666667,0.375,O9,de-protonated,0,N/A,C24 H34 O9,24,34,9,-9999,-9999,-9999
376,465.212895,465.2128940635711,465.2128440282991,1334789.6,-9999,355903.3,14.03,-1,0.1075535051391003,0.997903247049374,0,0.5987419482296243,3,2.0526315789473686,0.15789473684210523,N4 S2 P1 O3,de-protonated,0,N/A,C19 H39 O3 N4 P1 S2,19,39,3,4,1,2
377,467.046716,467.04671506110896,467.0467287373391,1863036.6,-9999,403412.2,20.29,-1,-0.02928235934004877,0.9998444277346932,0,0.5999066566408158,12,0.8421052631578947,0.7368421052631579,O14,de-protonated,0,N/A,C19 H16 O14,19,16,14,-9999,-9999,-9999
377,467.046716,467.04671506110896,467.04656654600905,1863036.6,-9999,403412.2,20.29,-1,0.31798777797916505,0.9818198824508916,0,0.589091929470535,7,1.5,0.5714285714285714,N4 S2 P1 O8,de-protonated,0,N/A,C14 H21 O8 N4 P1 S2,14,21,8,4,1,2
378,467.083073,467.08307206106014,467.08311424668904,3192713.3,-9999,399243.1,36.07,-1,-0.0903171782767128,0.9985209829274646,0,0.5991125897564787,11,1,0.65,O13,de-protonated,0,N/A,C20 H20 O13,20,20,13,-9999,-9999,-9999
378,467.083073,467.08307206106014,467.0829520553591,3192713.3,-9999,399243.1,36.07,-1,0.25692588544930295,0.9880938528198808,0,0.5928563116919284,6,1.6666666666666667,0.4666666666666667,N4 S2 P1 O7,de-protonated,0,N/A,C15 H25 O7 N4 P1 S2,15,25,7,4,1,2
379,467.119495,467.1194940610111,467.1194997560391,3167637.8,-9999,360011.6,35.77,-1,-0.01219180089936341,0.9999730298293044,0,0.5999838178975827,10,1.1428571428571428,0.5714285714285714,O12,de-protonated,0,N/A,C21 H24 O12,21,24,12,-9999,-9999,-9999
379,467.119495,467.1194940610111,467.11933756470904,3167637.8,-9999,360011.6,35.77,-1,0.33502424225657274,0.9798399606876156,0,0.5879039764125693,5,1.8125,0.375,N4 S2 P1 O6,de-protonated,0,N/A,C16 H29 O6 N4 P1 S2,16,29,6,4,1,2
380,467.155905,467.1559040609623,467.1558852653891,2668962.5,-9999,311713.3,29.86,-1,0.040234049957731693,0.9997063178507132,0,0.5998237907104279,9,1.2727272727272727,0.5,O11,de-protonated,0,N/A,C22 H28 O11,22,28,11,-9999,-9999,-9999
380,467.155905,467.1559040609623,467.1557230740591,2668962.5,-9999,311713.3,29.86,-1,0.38742306746507554,0.9731326872110774,0,0.5838796123266464,4,1.9411764705882353,0.29411764705882354,N4 S2 P1 O5,de-protonated,0,N/A,C17 H33 O5 N4 P1 S2,17,33,5,4,1,2
381,467.192146,467.1921450609136,467.1922707747391,1700271,-9999,370619.5,18.36,-1,-0.26908370136388493,0.9869479460164576,0,0.5921687676098746,8,1.391304347826087,0.43478260869565216,O10,de-protonated,0,N/A,C23 H32 O10,23,32,10,-9999,-9999,-9999
381,467.192146,467.1921450609136,467.19210858340904,1700271,-9999,370619.5,18.36,-1,0.07807816936417093,0.9988944639778322,0,0.5993366783866994,3,2.0555555555555554,0.2222222222222222,N4 S2 P1 O4,de-protonated,0,N/A,C18 H37 O4 N4 P1 S2,18,37,4,4,1,2
382,468.978418,468.9784170585153,468.9788636511591,1332253.9,-9999,435099.7,13.52,-1,-0.9522660367562256,0.8482841701923367,0,0.508970502115402,17,0.5238095238095238,0.42857142857142855,S1 P1 O9,de-protonated,0,N/A,C21 H11 O9 P1 S1,21,11,9,-9999,1,1
382,468.978418,468.9784170585153,468.9782122024791,1332253.9,-9999,435099.7,13.52,-1,0.4368135466875658,0.9659709559065568,0,0.5795825735439339,8,1.1538461538461535,0.8461538461538461,N2 S2 P1 O11,de-protonated,0,N/A,C13 H15 O11 N2 P1 S2,13,15,11,2,1,2
383,469.062296,469.0622950584027,469.062378801799,2561083.5,-9999,384472.7,27.6,-1,-0.17853360269004473,0.9942331521753086,0,0.5965398913051851,11,0.9473684210526316,0.7368421052631579,O14,de-protonated,0,N/A,C19 H18 O14,19,18,14,-9999,-9999,-9999
383,469.062296,469.0622950584027,469.0618657375491,2561083.5,-9999,384472.7,27.6,-1,0.9152755424044074,0.429492042584244,0.7428850341668535,0.5548492392172878,29,0.3125,0.09375,N2 O3,de-protonated,0,N/A,C32 H10 O3 N2,32,10,3,2,-9999,-9999
383,469.062296,469.0622950584027,469.0622166104691,2561083.5,-9999,384472.7,27.6,-1,0.16724419669619314,0.9949376247367144,0,0.5969625748420286,6,1.6428571428571428,0.5714285714285714,N4 S2 P1 O8,de-protonated,0,N/A,C14 H23 O8 N4 P1 S2,14,23,8,4,1,2
384,469.098735,469.0987340583537,469.09876431114907,2888264.3,-9999,338920.4,31.35,-1,-0.0644913132211764,0.9992456161101876,0,0.5995473696661126,10,1.1,0.65,O13,de-protonated,0,N/A,C20 H22 O13,20,22,13,-9999,-9999,-9999
384,469.098735,469.0987340583537,469.09860211981913,2888264.3,-9999,338920.4,31.35,-1,0.2812597053103144,0.9857486604012652,0,0.591449196240759,5,1.8,0.4666666666666667,N4 S2 P1 O7,de-protonated,0,N/A,C15 H27 O7 N4 P1 S2,15,27,7,4,1,2
385,469.135154,469.13515305830487,469.13514982049907,3227221,-9999,386716,35.23,-1,0.00690164827920232,0.9999913571376238,0,0.5999948142825743,9,1.238095238095238,0.5714285714285714,O12,de-protonated,0,N/A,C21 H26 O12,21,26,12,-9999,-9999,-9999
